Sanger_Sample_ID,Pool,Original_well,Tag1,Tag2,Run,Lane,Tag,Replicate,Source_sample,Species,Conc_ng_ul,Note
mxPCR8433167,14,D2,12,14,31658,1,662,14_0d4,14_0d4,Anopheles_stephensi,0.863,"stephensi (0 hours after feeding) 1st lysis, 0.863ng/ul"
mxPCR8433168,14,E2,13,14,31658,1,663,14_0d5,14_0d5,Anopheles_stephensi,0.533,"stephensi (0 hours after feeding) 1st lysis, 0.533ng/ul"
mxPCR8433169,14,F2,14,14,31658,1,664,14_0d6,14_0d6,Anopheles_stephensi,0.709,"stephensi (0 hours after feeding) 1st lysis, 0.709ng/ul"
mxPCR8433170,14,G2,15,14,31658,1,665,14_0d7,14_0d7,Anopheles_stephensi,0.975,"stephensi (0 hours after feeding) 1st lysis, 0.975ng/ul"
mxPCR8433171,14,H2,16,14,31658,1,666,14_0d8,14_0d8,Anopheles_stephensi,0.968,"stephensi (0 hours after feeding) 1st lysis, 0.968ng/ul"
mxPCR8433172,14,A3,17,14,31658,1,667,14_1d1,14_1d1,Anopheles_stephensi,1.541,"stephensi (24 hours after feeding) 1st lysis, 1.541ng/ul"
mxPCR8433173,14,B3,18,14,31658,1,668,14_1d2,14_1d2,Anopheles_stephensi,1.396,"stephensi (24 hours after feeding) 1st lysis, 1.396ng/ul"
mxPCR8433174,14,C3,19,14,31658,1,669,14_1d3,14_1d3,Anopheles_stephensi,1.484,"stephensi (24 hours after feeding) 1st lysis, 1.484ng/ul"
mxPCR8433175,14,D3,20,14,31658,1,670,14_1d4,14_1d4,Anopheles_stephensi,1.574,"stephensi (24 hours after feeding) 1st lysis, 1.574ng/ul"
mxPCR8433176,14,E3,21,14,31658,1,671,14_1d5,14_1d5,Anopheles_stephensi,1.348,"stephensi (24 hours after feeding) 1st lysis, 1.348ng/ul"
mxPCR8433177,14,F3,22,14,31658,1,672,14_1d6,14_1d6,Anopheles_stephensi,1.565,"stephensi (24 hours after feeding) 1st lysis, 1.565ng/ul"
mxPCR8433178,14,G3,23,14,31658,1,673,14_1d7,14_1d7,Anopheles_stephensi,1.47,"stephensi (24 hours after feeding) 1st lysis, 1.47ng/ul"
mxPCR8433179,14,H3,24,14,31658,1,674,14_1d8,14_1d8,Anopheles_stephensi,2.107,"stephensi (24 hours after feeding) 1st lysis, 2.107ng/ul"
mxPCR8433180,14,A4,25,14,31658,1,675,14_3d1,14_3d1,Anopheles_stephensi,0.937,"stephensi (3 days after feeding) 1st lysis, 0.937ng/ul"
mxPCR8433181,14,B4,26,14,31658,1,676,14_3d2,14_3d2,Anopheles_stephensi,1.175,"stephensi (3 days after feeding) 1st lysis, 1.175ng/ul"
mxPCR8433182,14,C4,27,14,31658,1,677,14_3d3,14_3d3,Anopheles_stephensi,1.13,"stephensi (3 days after feeding) 1st lysis, 1.13ng/ul"
mxPCR8433183,14,D4,28,14,31658,1,678,14_3d4,14_3d4,Anopheles_stephensi,1.018,"stephensi (3 days after feeding) 1st lysis, 1.018ng/ul"
mxPCR8433184,14,E4,29,14,31658,1,679,14_3d5,14_3d5,Anopheles_stephensi,1.61,"stephensi (3 days after feeding) 1st lysis, 1.61ng/ul"
mxPCR8433185,14,F4,30,14,31658,1,680,14_3d6,14_3d6,Anopheles_stephensi,0.992,"stephensi (3 days after feeding) 1st lysis, 0.992ng/ul"
mxPCR8433186,14,G4,31,14,31658,1,681,14_3d7,14_3d7,Anopheles_stephensi,0.837,"stephensi (3 days after feeding) 1st lysis, 0.837ng/ul"
mxPCR8433187,14,H4,32,14,31658,1,682,14_3d8,14_3d8,Anopheles_stephensi,0.911,"stephensi (3 days after feeding) 1st lysis, 0.911ng/ul"
mxPCR8433188,14,A5,33,14,31658,1,683,14_9d1,14_9d1,Anopheles_stephensi,1.22,"stephensi (9 days after feeding) 1st lysis, 1.22ng/ul"
mxPCR8433189,14,B5,34,14,31658,1,684,14_9d2,14_9d2,Anopheles_stephensi,0.894,"stephensi (9 days after feeding) 1st lysis, 0.894ng/ul"
mxPCR8433190,14,C5,35,14,31658,1,685,14_9d3,14_9d3,Anopheles_stephensi,0.92,"stephensi (9 days after feeding) 1st lysis, 0.92ng/ul"
mxPCR8433191,14,D5,36,14,31658,1,686,14_9d4,14_9d4,Anopheles_stephensi,0.628,"stephensi (9 days after feeding) 1st lysis, 0.628ng/ul"
mxPCR8433192,14,E5,37,14,31658,1,687,14_9d5,14_9d5,Anopheles_stephensi,1.001,"stephensi (9 days after feeding) 1st lysis, 1.001ng/ul"
mxPCR8433193,14,F5,38,14,31658,1,688,14_9d6,14_9d6,Anopheles_stephensi,0.849,"stephensi (9 days after feeding) 1st lysis, 0.849ng/ul"
mxPCR8433194,14,G5,39,14,31658,1,689,14_9d7,14_9d7,Anopheles_stephensi,1.241,"stephensi (9 days after feeding) 1st lysis, 1.241ng/ul"
mxPCR8433195,14,H5,40,14,31658,1,690,14_9d8,14_9d8,Anopheles_stephensi,0.897,"stephensi (9 days after feeding) 1st lysis, 0.897ng/ul"
mxPCR8433196,14,A6,41,14,31658,1,691,14_ps10e8,14_ps10e8,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 5ag/ul 3D7
mxPCR8433197,14,B6,42,14,31658,1,692,14_ps10e7,14_ps10e7,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 50ag/ul 3D7
mxPCR8433198,14,C6,43,14,31658,1,693,14_ps10e6,14_ps10e6,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 500ag/ul 3D7
mxPCR8433199,14,D6,44,14,31658,1,694,14_ps10e5,14_ps10e5,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 5fg/ul 3D7
mxPCR8433200,14,E6,45,14,31658,1,695,14_ps10e4,14_ps10e4,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 50fg/ul 3D7
mxPCR8433201,14,A7,49,14,31658,1,696,14_pc10e8,14_pc10e8,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 5ag/ul 3D7
mxPCR8433202,14,B7,50,14,31658,1,697,14_pc10e7,14_pc10e7,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 50ag/ul 3D7
mxPCR8433203,14,C7,51,14,31658,1,698,14_pc10e6,14_pc10e6,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 500ag/ul 3D7
mxPCR8433204,14,D7,52,14,31658,1,699,14_pc10e5,14_pc10e5,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 5fg/ul 3D7
mxPCR8433205,14,E7,53,14,31658,1,700,14_pc10e4,14_pc10e4,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 50fg/ul 3D7
mxPCR8433206,15,A1,1,15,31658,1,701,15_un1,15_un1,Anopheles_stephensi,0.83,"stephensi (unfed) 1st lysis, 0.83ng/ul"
mxPCR8433207,15,B1,2,15,31658,1,702,15_un2,15_un2,Anopheles_stephensi,0.673,"stephensi (unfed) 1st lysis, 0.673ng/ul"
mxPCR8433208,15,C1,3,15,31658,1,703,15_un3,15_un3,Anopheles_stephensi,0.771,"stephensi (unfed) 1st lysis, 0.771ng/ul"
mxPCR8433209,15,D1,4,15,31658,1,704,15_un4,15_un4,Anopheles_stephensi,0.621,"stephensi (unfed) 1st lysis, 0.621ng/ul"
mxPCR8433210,15,E1,5,15,31658,1,705,15_un5,15_un5,Anopheles_stephensi,0.804,"stephensi (unfed) 1st lysis, 0.804ng/ul"
mxPCR8433211,15,F1,6,15,31658,1,706,15_un6,15_un6,Anopheles_stephensi,0.338,"stephensi (unfed) 1st lysis, 0.338ng/ul"
mxPCR8433212,15,G1,7,15,31658,1,707,15_un7,15_un7,Anopheles_stephensi,0.552,"stephensi (unfed) 1st lysis, 0.552ng/ul"
mxPCR8433213,15,H1,8,15,31658,1,708,15_un8,15_un8,Anopheles_stephensi,0.542,"stephensi (unfed) 1st lysis, 0.542ng/ul"
mxPCR8433214,15,A2,9,15,31658,1,709,15_0d1,15_0d1,Anopheles_stephensi,1.137,"stephensi (0 hours after feeding) 1st lysis, 1.137ng/ul"
mxPCR8433215,15,B2,10,15,31658,1,710,15_0d2,15_0d2,Anopheles_stephensi,1.122,"stephensi (0 hours after feeding) 1st lysis, 1.122ng/ul"
mxPCR8433216,15,C2,11,15,31658,1,711,15_0d3,15_0d3,Anopheles_stephensi,0.918,"stephensi (0 hours after feeding) 1st lysis, 0.918ng/ul"
mxPCR8433217,15,D2,12,15,31658,1,712,15_0d4,15_0d4,Anopheles_stephensi,0.863,"stephensi (0 hours after feeding) 1st lysis, 0.863ng/ul"
mxPCR8433218,15,E2,13,15,31658,1,713,15_0d5,15_0d5,Anopheles_stephensi,0.533,"stephensi (0 hours after feeding) 1st lysis, 0.533ng/ul"
mxPCR8433219,15,F2,14,15,31658,1,714,15_0d6,15_0d6,Anopheles_stephensi,0.709,"stephensi (0 hours after feeding) 1st lysis, 0.709ng/ul"
mxPCR8433220,15,G2,15,15,31658,1,715,15_0d7,15_0d7,Anopheles_stephensi,0.975,"stephensi (0 hours after feeding) 1st lysis, 0.975ng/ul"
mxPCR8433221,15,H2,16,15,31658,1,716,15_0d8,15_0d8,Anopheles_stephensi,0.968,"stephensi (0 hours after feeding) 1st lysis, 0.968ng/ul"
mxPCR8433222,15,A3,17,15,31658,1,717,15_1d1,15_1d1,Anopheles_stephensi,1.541,"stephensi (24 hours after feeding) 1st lysis, 1.541ng/ul"
mxPCR8433223,15,B3,18,15,31658,1,718,15_1d2,15_1d2,Anopheles_stephensi,1.396,"stephensi (24 hours after feeding) 1st lysis, 1.396ng/ul"
mxPCR8433224,15,C3,19,15,31658,1,719,15_1d3,15_1d3,Anopheles_stephensi,1.484,"stephensi (24 hours after feeding) 1st lysis, 1.484ng/ul"
mxPCR8433225,15,D3,20,15,31658,1,720,15_1d4,15_1d4,Anopheles_stephensi,1.574,"stephensi (24 hours after feeding) 1st lysis, 1.574ng/ul"
mxPCR8433226,15,E3,21,15,31658,1,721,15_1d5,15_1d5,Anopheles_stephensi,1.348,"stephensi (24 hours after feeding) 1st lysis, 1.348ng/ul"
mxPCR8433227,15,F3,22,15,31658,1,722,15_1d6,15_1d6,Anopheles_stephensi,1.565,"stephensi (24 hours after feeding) 1st lysis, 1.565ng/ul"
mxPCR8433228,15,G3,23,15,31658,1,723,15_1d7,15_1d7,Anopheles_stephensi,1.47,"stephensi (24 hours after feeding) 1st lysis, 1.47ng/ul"
mxPCR8433229,15,H3,24,15,31658,1,724,15_1d8,15_1d8,Anopheles_stephensi,2.107,"stephensi (24 hours after feeding) 1st lysis, 2.107ng/ul"
mxPCR8433230,15,A4,25,15,31658,1,725,15_3d1,15_3d1,Anopheles_stephensi,0.937,"stephensi (3 days after feeding) 1st lysis, 0.937ng/ul"
mxPCR8433231,15,B4,26,15,31658,1,726,15_3d2,15_3d2,Anopheles_stephensi,1.175,"stephensi (3 days after feeding) 1st lysis, 1.175ng/ul"
mxPCR8433232,15,C4,27,15,31658,1,727,15_3d3,15_3d3,Anopheles_stephensi,1.13,"stephensi (3 days after feeding) 1st lysis, 1.13ng/ul"
mxPCR8433233,15,D4,28,15,31658,1,728,15_3d4,15_3d4,Anopheles_stephensi,1.018,"stephensi (3 days after feeding) 1st lysis, 1.018ng/ul"
mxPCR8433234,15,E4,29,15,31658,1,729,15_3d5,15_3d5,Anopheles_stephensi,1.61,"stephensi (3 days after feeding) 1st lysis, 1.61ng/ul"
mxPCR8433235,15,F4,30,15,31658,1,730,15_3d6,15_3d6,Anopheles_stephensi,0.992,"stephensi (3 days after feeding) 1st lysis, 0.992ng/ul"
mxPCR8433236,15,G4,31,15,31658,1,731,15_3d7,15_3d7,Anopheles_stephensi,0.837,"stephensi (3 days after feeding) 1st lysis, 0.837ng/ul"
mxPCR8433237,15,H4,32,15,31658,1,732,15_3d8,15_3d8,Anopheles_stephensi,0.911,"stephensi (3 days after feeding) 1st lysis, 0.911ng/ul"
mxPCR8433238,15,A5,33,15,31658,1,733,15_9d1,15_9d1,Anopheles_stephensi,1.22,"stephensi (9 days after feeding) 1st lysis, 1.22ng/ul"
mxPCR8433239,15,B5,34,15,31658,1,734,15_9d2,15_9d2,Anopheles_stephensi,0.894,"stephensi (9 days after feeding) 1st lysis, 0.894ng/ul"
mxPCR8433240,15,C5,35,15,31658,1,735,15_9d3,15_9d3,Anopheles_stephensi,0.92,"stephensi (9 days after feeding) 1st lysis, 0.92ng/ul"
mxPCR8433241,15,D5,36,15,31658,1,736,15_9d4,15_9d4,Anopheles_stephensi,0.628,"stephensi (9 days after feeding) 1st lysis, 0.628ng/ul"
mxPCR8433242,15,E5,37,15,31658,1,737,15_9d5,15_9d5,Anopheles_stephensi,1.001,"stephensi (9 days after feeding) 1st lysis, 1.001ng/ul"
mxPCR8433243,15,F5,38,15,31658,1,738,15_9d6,15_9d6,Anopheles_stephensi,0.849,"stephensi (9 days after feeding) 1st lysis, 0.849ng/ul"
mxPCR8433244,15,G5,39,15,31658,1,739,15_9d7,15_9d7,Anopheles_stephensi,1.241,"stephensi (9 days after feeding) 1st lysis, 1.241ng/ul"
mxPCR8433245,15,H5,40,15,31658,1,740,15_9d8,15_9d8,Anopheles_stephensi,0.897,"stephensi (9 days after feeding) 1st lysis, 0.897ng/ul"
mxPCR8433246,15,A6,41,15,31658,1,741,15_ps10e8,15_ps10e8,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 5ag/ul 3D7
mxPCR8433247,15,B6,42,15,31658,1,742,15_ps10e7,15_ps10e7,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 50ag/ul 3D7
mxPCR8433248,15,C6,43,15,31658,1,743,15_ps10e6,15_ps10e6,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 500ag/ul 3D7
mxPCR8433249,15,D6,44,15,31658,1,744,15_ps10e5,15_ps10e5,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 5fg/ul 3D7
mxPCR8433250,15,E6,45,15,31658,1,745,15_ps10e4,15_ps10e4,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 50fg/ul 3D7
mxPCR8433251,15,A7,49,15,31658,1,746,15_pc10e8,15_pc10e8,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 5ag/ul 3D7
mxPCR8433252,15,B7,50,15,31658,1,747,15_pc10e7,15_pc10e7,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 50ag/ul 3D7
mxPCR8433253,15,C7,51,15,31658,1,748,15_pc10e6,15_pc10e6,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 500ag/ul 3D7
mxPCR8433254,15,D7,52,15,31658,1,749,15_pc10e5,15_pc10e5,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 5fg/ul 3D7
mxPCR8433255,15,E7,53,15,31658,1,750,15_pc10e4,15_pc10e4,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 50fg/ul 3D7
mxPCR8433256,16,A1,1,16,31658,1,751,16_un1,16_un1,Anopheles_stephensi,0.83,"stephensi (unfed) 1st lysis, 0.83ng/ul"
mxPCR8433257,16,B1,2,16,31658,1,752,16_un2,16_un2,Anopheles_stephensi,0.673,"stephensi (unfed) 1st lysis, 0.673ng/ul"
mxPCR8433258,16,C1,3,16,31658,1,753,16_un3,16_un3,Anopheles_stephensi,0.771,"stephensi (unfed) 1st lysis, 0.771ng/ul"
mxPCR8433259,16,D1,4,16,31658,1,754,16_un4,16_un4,Anopheles_stephensi,0.621,"stephensi (unfed) 1st lysis, 0.621ng/ul"
mxPCR8433260,16,E1,5,16,31658,1,755,16_un5,16_un5,Anopheles_stephensi,0.804,"stephensi (unfed) 1st lysis, 0.804ng/ul"
mxPCR8433261,16,F1,6,16,31658,1,756,16_un6,16_un6,Anopheles_stephensi,0.338,"stephensi (unfed) 1st lysis, 0.338ng/ul"
mxPCR8433262,16,G1,7,16,31658,1,757,16_un7,16_un7,Anopheles_stephensi,0.552,"stephensi (unfed) 1st lysis, 0.552ng/ul"
mxPCR8433263,16,H1,8,16,31658,1,758,16_un8,16_un8,Anopheles_stephensi,0.542,"stephensi (unfed) 1st lysis, 0.542ng/ul"
mxPCR8433264,16,A2,9,16,31658,1,759,16_0d1,16_0d1,Anopheles_stephensi,1.137,"stephensi (0 hours after feeding) 1st lysis, 1.137ng/ul"
mxPCR8433265,16,B2,10,16,31658,1,760,16_0d2,16_0d2,Anopheles_stephensi,1.122,"stephensi (0 hours after feeding) 1st lysis, 1.122ng/ul"
mxPCR8433266,16,C2,11,16,31658,1,761,16_0d3,16_0d3,Anopheles_stephensi,0.918,"stephensi (0 hours after feeding) 1st lysis, 0.918ng/ul"
mxPCR8433267,16,D2,12,16,31658,1,762,16_0d4,16_0d4,Anopheles_stephensi,0.863,"stephensi (0 hours after feeding) 1st lysis, 0.863ng/ul"
mxPCR8433268,16,E2,13,16,31658,1,763,16_0d5,16_0d5,Anopheles_stephensi,0.533,"stephensi (0 hours after feeding) 1st lysis, 0.533ng/ul"
mxPCR8433269,16,F2,14,16,31658,1,764,16_0d6,16_0d6,Anopheles_stephensi,0.709,"stephensi (0 hours after feeding) 1st lysis, 0.709ng/ul"
mxPCR8433270,16,G2,15,16,31658,1,765,16_0d7,16_0d7,Anopheles_stephensi,0.975,"stephensi (0 hours after feeding) 1st lysis, 0.975ng/ul"
mxPCR8433271,16,H2,16,16,31658,1,766,16_0d8,16_0d8,Anopheles_stephensi,0.968,"stephensi (0 hours after feeding) 1st lysis, 0.968ng/ul"
mxPCR8433272,16,A3,17,16,31658,1,767,16_1d1,16_1d1,Anopheles_stephensi,1.541,"stephensi (24 hours after feeding) 1st lysis, 1.541ng/ul"
mxPCR8433273,16,B3,18,16,31658,1,768,16_1d2,16_1d2,Anopheles_stephensi,1.396,"stephensi (24 hours after feeding) 1st lysis, 1.396ng/ul"
mxPCR8433274,16,C3,19,16,31658,1,769,16_1d3,16_1d3,Anopheles_stephensi,1.484,"stephensi (24 hours after feeding) 1st lysis, 1.484ng/ul"
mxPCR8433275,16,D3,20,16,31658,1,770,16_1d4,16_1d4,Anopheles_stephensi,1.574,"stephensi (24 hours after feeding) 1st lysis, 1.574ng/ul"
mxPCR8433276,16,E3,21,16,31658,1,771,16_1d5,16_1d5,Anopheles_stephensi,1.348,"stephensi (24 hours after feeding) 1st lysis, 1.348ng/ul"
mxPCR8433277,16,F3,22,16,31658,1,772,16_1d6,16_1d6,Anopheles_stephensi,1.565,"stephensi (24 hours after feeding) 1st lysis, 1.565ng/ul"
mxPCR8433278,16,G3,23,16,31658,1,773,16_1d7,16_1d7,Anopheles_stephensi,1.47,"stephensi (24 hours after feeding) 1st lysis, 1.47ng/ul"
mxPCR8433279,16,H3,24,16,31658,1,774,16_1d8,16_1d8,Anopheles_stephensi,2.107,"stephensi (24 hours after feeding) 1st lysis, 2.107ng/ul"
mxPCR8433280,16,A4,25,16,31658,1,775,16_3d1,16_3d1,Anopheles_stephensi,0.937,"stephensi (3 days after feeding) 1st lysis, 0.937ng/ul"
mxPCR8433281,16,B4,26,16,31658,1,776,16_3d2,16_3d2,Anopheles_stephensi,1.175,"stephensi (3 days after feeding) 1st lysis, 1.175ng/ul"
mxPCR8433282,16,C4,27,16,31658,1,777,16_3d3,16_3d3,Anopheles_stephensi,1.13,"stephensi (3 days after feeding) 1st lysis, 1.13ng/ul"
mxPCR8433283,16,D4,28,16,31658,1,778,16_3d4,16_3d4,Anopheles_stephensi,1.018,"stephensi (3 days after feeding) 1st lysis, 1.018ng/ul"
mxPCR8433284,16,E4,29,16,31658,1,779,16_3d5,16_3d5,Anopheles_stephensi,1.61,"stephensi (3 days after feeding) 1st lysis, 1.61ng/ul"
mxPCR8433285,16,F4,30,16,31658,1,780,16_3d6,16_3d6,Anopheles_stephensi,0.992,"stephensi (3 days after feeding) 1st lysis, 0.992ng/ul"
mxPCR8433286,16,G4,31,16,31658,1,781,16_3d7,16_3d7,Anopheles_stephensi,0.837,"stephensi (3 days after feeding) 1st lysis, 0.837ng/ul"
mxPCR8433287,16,H4,32,16,31658,1,782,16_3d8,16_3d8,Anopheles_stephensi,0.911,"stephensi (3 days after feeding) 1st lysis, 0.911ng/ul"
mxPCR8433288,16,A5,33,16,31658,1,783,16_9d1,16_9d1,Anopheles_stephensi,1.22,"stephensi (9 days after feeding) 1st lysis, 1.22ng/ul"
mxPCR8433289,16,B5,34,16,31658,1,784,16_9d2,16_9d2,Anopheles_stephensi,0.894,"stephensi (9 days after feeding) 1st lysis, 0.894ng/ul"
mxPCR8433290,16,C5,35,16,31658,1,785,16_9d3,16_9d3,Anopheles_stephensi,0.92,"stephensi (9 days after feeding) 1st lysis, 0.92ng/ul"
mxPCR8433291,16,D5,36,16,31658,1,786,16_9d4,16_9d4,Anopheles_stephensi,0.628,"stephensi (9 days after feeding) 1st lysis, 0.628ng/ul"
mxPCR8433292,16,E5,37,16,31658,1,787,16_9d5,16_9d5,Anopheles_stephensi,1.001,"stephensi (9 days after feeding) 1st lysis, 1.001ng/ul"
mxPCR8433293,16,F5,38,16,31658,1,788,16_9d6,16_9d6,Anopheles_stephensi,0.849,"stephensi (9 days after feeding) 1st lysis, 0.849ng/ul"
mxPCR8433294,16,G5,39,16,31658,1,789,16_9d7,16_9d7,Anopheles_stephensi,1.241,"stephensi (9 days after feeding) 1st lysis, 1.241ng/ul"
mxPCR8433295,16,H5,40,16,31658,1,790,16_9d8,16_9d8,Anopheles_stephensi,0.897,"stephensi (9 days after feeding) 1st lysis, 0.897ng/ul"
mxPCR8433296,16,A6,41,16,31658,1,791,16_ps10e8,16_ps10e8,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 5ag/ul 3D7
mxPCR8433297,16,B6,42,16,31658,1,792,16_ps10e7,16_ps10e7,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 50ag/ul 3D7
mxPCR8433298,16,C6,43,16,31658,1,793,16_ps10e6,16_ps10e6,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 500ag/ul 3D7
mxPCR8433299,16,D6,44,16,31658,1,794,16_ps10e5,16_ps10e5,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 5fg/ul 3D7
mxPCR8433300,16,E6,45,16,31658,1,795,16_ps10e4,16_ps10e4,Anopheles_stephensi,0.747,0.747ng/ul stephensi (unfed) + 50fg/ul 3D7
mxPCR8433301,16,A7,49,16,31658,1,796,16_pc10e8,16_pc10e8,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 5ag/ul 3D7
mxPCR8433302,16,B7,50,16,31658,1,797,16_pc10e7,16_pc10e7,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 50ag/ul 3D7
mxPCR8433303,16,C7,51,16,31658,1,798,16_pc10e6,16_pc10e6,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 500ag/ul 3D7
mxPCR8433304,16,D7,52,16,31658,1,799,16_pc10e5,16_pc10e5,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 5fg/ul 3D7
mxPCR8433305,16,E7,53,16,31658,1,800,16_pc10e4,16_pc10e4,Anopheles_coluzzii,1.238,1.238ng/ul coluzzii (unfed) + 50fg/ul 3D7
mxPCR8433306,16,A8,57,16,31658,1,801,Acru-RS32-1,Acru-RS32,Anopheles_cruzii,0.057,"RS32 (An. cruzii) 1st lysis, 0.057ng/ul"
mxPCR8433307,16,B8,58,16,31658,1,802,Abel-SP24-1,Abel-SP24,Anopheles_bellator,0.036,"SP24 (An. bellator) 1st lysis, 0.036ng/ul"
mxPCR8433308,16,C8,59,16,31658,1,803,Aory-SP141-1,Aory-SP141,Anopheles_oryzalimnetes,0.054,"SP141 (An. oryzalimnetes) 1st lysis, 0.054ng/ul"
mxPCR8433309,16,D8,60,16,31658,1,804,Acru-RS32-2,Acru-RS32,Anopheles_cruzii,0.497,"RS32 (An. cruzii) 2nd lysis, 0.497ng/ul"
mxPCR8433310,16,E8,61,16,31658,1,805,Abel-SP24-2,Abel-SP24,Anopheles_bellator,0.729,"SP24 (An. bellator) 2nd lysis, 0.729ng/ul"
mxPCR8433311,16,F8,62,16,31658,1,806,Aory-SP141-2,Aory-SP141,Anopheles_oryzalimnetes,0.474,"SP141 (An. oryzalimnetes) 2nd lysis, 0.474ng/ul"
