Sanger_Sample_ID,Pool,Original_well,Run,Lane,Tag,Replicate,Source_sample,Species,Conc_ng_ul,Note
GbS8815525,8010_55_e2,H3,33823,1,558,8010_55_e2_f15_1d16,8010_55_e2_f15_1d16,Anopheles_stephensi,1.06,"feed 15 - 24h 16 - 1st lysis, 1.06ng/ul"
GbS8815526,8010_55_e2,A4,33823,1,559,8010_55_e2_f15_8d1,8010_55_e2_f15_8d1,Anopheles_stephensi,0.47,"feed 15 - D8 1 - 1st lysis, 0.47ng/ul"
GbS8815527,8010_55_e2,B4,33823,1,560,8010_55_e2_f15_8d2,8010_55_e2_f15_8d2,Anopheles_stephensi,1.02,"feed 15 - D8 2 - 1st lysis, 1.02ng/ul"
GbS8815528,8010_55_e2,C4,33823,1,561,8010_55_e2_f15_8d3,8010_55_e2_f15_8d3,Anopheles_stephensi,0.56,"feed 15 - D8 3 - 1st lysis, 0.56ng/ul"
GbS8815529,8010_55_e2,D4,33823,1,562,8010_55_e2_f15_8d4,8010_55_e2_f15_8d4,Anopheles_stephensi,1.03,"feed 15 - D8 4 - 1st lysis, 1.03ng/ul"
GbS8815530,8010_55_e2,E4,33823,1,563,8010_55_e2_f15_8d5,8010_55_e2_f15_8d5,Anopheles_stephensi,0.77,"feed 15 - D8 5 - 1st lysis, 0.77ng/ul"
GbS8815531,8010_55_e2,F4,33823,1,564,8010_55_e2_f15_8d6,8010_55_e2_f15_8d6,Anopheles_stephensi,0.7,"feed 15 - D8 6 - 1st lysis, 0.70ng/ul"
GbS8815532,8010_55_e2,G4,33823,1,565,8010_55_e2_f15_8d7,8010_55_e2_f15_8d7,Anopheles_stephensi,0.68,"feed 15 - D8 7 - 1st lysis, 0.68ng/ul"
GbS8815533,8010_55_e2,H4,33823,1,566,8010_55_e2_f15_8d8,8010_55_e2_f15_8d8,Anopheles_stephensi,0.98,"feed 15 - D8 8 - 1st lysis, 0.98ng/ul"
GbS8815534,8010_55_e2,A5,33823,1,567,8010_55_e2_f15_8d9,8010_55_e2_f15_8d9,Anopheles_stephensi,1.33,"feed 15 - D8 9 - 1st lysis, 1.33ng/ul"
GbS8815535,8010_55_e2,B5,33823,1,568,8010_55_e2_f15_8d10,8010_55_e2_f15_8d10,Anopheles_stephensi,1.04,"feed 15 - D8 10 - 1st lysis, 1.04ng/ul"
GbS8815536,8010_55_e2,C5,33823,1,569,8010_55_e2_f15_8d11,8010_55_e2_f15_8d11,Anopheles_stephensi,0.76,"feed 15 - D8 11 - 1st lysis, 0.76ng/ul"
GbS8815537,8010_55_e2,D5,33823,1,570,8010_55_e2_f15_8d12,8010_55_e2_f15_8d12,Anopheles_stephensi,0.76,"feed 15 - D8 12 - 1st lysis, 0.76ng/ul"
GbS8815538,8010_55_e2,E5,33823,1,571,8010_55_e2_f15_8d13,8010_55_e2_f15_8d13,Anopheles_stephensi,0.69,"feed 15 - D8 13 - 1st lysis, 0.69ng/ul"
GbS8815539,8010_55_e2,F5,33823,1,572,8010_55_e2_f15_8d14,8010_55_e2_f15_8d14,Anopheles_stephensi,1.05,"feed 15 - D8 14 - 1st lysis, 1.05ng/ul"
GbS8815540,8010_55_e2,G5,33823,1,573,8010_55_e2_f15_8d15,8010_55_e2_f15_8d15,Anopheles_stephensi,0.77,"feed 15 - D8 15 - 1st lysis, 0.77ng/ul"
GbS8815541,8010_55_e2,H5,33823,1,574,8010_55_e2_f15_8d16,8010_55_e2_f15_8d16,Anopheles_stephensi,0.98,"feed 15 - D8 16 - 1st lysis, 0.98ng/ul"
GbS8815542,8010_55_e2,A6,33823,1,575,8010_55_e2_f15_13d1,8010_55_e2_f15_13d1,Anopheles_stephensi,0.71,"feed 15 - D13 1 - 1st lysis, 0.71ng/ul"
GbS8815543,8010_55_e2,B6,33823,1,576,8010_55_e2_f15_13d2,8010_55_e2_f15_13d2,Anopheles_stephensi,0.72,"feed 15 - D13 2 - 1st lysis, 0.72ng/ul"
GbS8815544,8010_55_e2,C6,33823,1,577,8010_55_e2_f15_13d3,8010_55_e2_f15_13d3,Anopheles_stephensi,0.7,"feed 15 - D13 3 - 1st lysis, 0.70ng/ul"
GbS8815545,8010_55_e2,D6,33823,1,578,8010_55_e2_f15_13d4,8010_55_e2_f15_13d4,Anopheles_stephensi,0.54,"feed 15 - D13 4 - 1st lysis, 0.54ng/ul"
GbS8815546,8010_55_e2,E6,33823,1,579,8010_55_e2_f15_13d5,8010_55_e2_f15_13d5,Anopheles_stephensi,0.5,"feed 15 - D13 5 - 1st lysis, 0.50ng/ul"
GbS8815547,8010_55_e2,F6,33823,1,580,8010_55_e2_f15_13d6,8010_55_e2_f15_13d6,Anopheles_stephensi,0.53,"feed 15 - D13 6 - 1st lysis, 0.53ng/ul"
GbS8815548,8010_55_e2,G6,33823,1,581,8010_55_e2_f15_13d7,8010_55_e2_f15_13d7,Anopheles_stephensi,0.85,"feed 15 - D13 7 - 1st lysis, 0.85ng/ul"
GbS8815549,8010_55_e2,H6,33823,1,582,8010_55_e2_f15_13d8,8010_55_e2_f15_13d8,Anopheles_stephensi,0.88,"feed 15 - D13 8 - 1st lysis, 0.88ng/ul"
GbS8815550,8010_55_e2,A7,33823,1,583,8010_55_e2_f15_14d1,8010_55_e2_f15_14d1,Anopheles_stephensi,0.67,"feed 15 - D14 1 - 1st lysis, 0.67ng/ul"
GbS8815551,8010_55_e2,B7,33823,1,584,8010_55_e2_f15_14d2,8010_55_e2_f15_14d2,Anopheles_stephensi,0.79,"feed 15 - D14 2 - 1st lysis, 0.79ng/ul"
GbS8815552,8010_55_e2,C7,33823,1,585,8010_55_e2_f15_14d3,8010_55_e2_f15_14d3,Anopheles_stephensi,0.82,"feed 15 - D14 3 - 1st lysis, 0.82ng/ul"
GbS8815553,8010_55_e2,D7,33823,1,586,8010_55_e2_f15_14d4,8010_55_e2_f15_14d4,Anopheles_stephensi,0.92,"feed 15 - D14 4 - 1st lysis, 0.92ng/ul"
GbS8815554,8010_55_e2,E7,33823,1,587,8010_55_e2_f15_14d5,8010_55_e2_f15_14d5,Anopheles_stephensi,0.72,"feed 15 - D14 5 - 1st lysis, 0.72ng/ul"
GbS8815555,8010_55_e2,F7,33823,1,588,8010_55_e2_f15_14d6,8010_55_e2_f15_14d6,Anopheles_stephensi,0.63,"feed 15 - D14 6 - 1st lysis, 0.63ng/ul"
GbS8815556,8010_55_e2,G7,33823,1,589,8010_55_e2_f15_14d7,8010_55_e2_f15_14d7,Anopheles_stephensi,0.44,"feed 15 - D14 7 - 1st lysis, 0.44ng/ul"
GbS8815557,8010_55_e2,H7,33823,1,590,8010_55_e2_f15_14d8,8010_55_e2_f15_14d8,Anopheles_stephensi,0.62,"feed 15 - D14 8 - 1st lysis, 0.62ng/ul"
GbS8815558,8010_55_e2,A8,33823,1,591,8010_55_e2_blank,8010_55_e2_blank,blank_sample,0,blank
GbS8815559,8010_55_e2,A9,33823,1,592,8010_55_e2_f16_1d1,8010_55_e2_f16_1d1,Anopheles_stephensi,0.71,"feed 16 - 24h 1 - 1st lysis, 0.71ng/ul"
GbS8815560,8010_55_e2,B9,33823,1,593,8010_55_e2_f16_1d2,8010_55_e2_f16_1d2,Anopheles_stephensi,1.32,"feed 16 - 24h 2 - 1st lysis, 1.32ng/ul"
GbS8815561,8010_55_e2,C9,33823,1,594,8010_55_e2_f16_1d3,8010_55_e2_f16_1d3,Anopheles_stephensi,1.21,"feed 16 - 24h 3 - 1st lysis, 1.21ng/ul"
GbS8815562,8010_55_e2,D9,33823,1,595,8010_55_e2_f16_1d4,8010_55_e2_f16_1d4,Anopheles_stephensi,1.06,"feed 16 - 24h 4 - 1st lysis, 1.06ng/ul"
GbS8815563,8010_55_e2,E9,33823,1,596,8010_55_e2_f16_1d5,8010_55_e2_f16_1d5,Anopheles_stephensi,0.72,"feed 16 - 24h 5 - 1st lysis, 0.72ng/ul"
GbS8815564,8010_55_e2,F9,33823,1,597,8010_55_e2_f16_1d6,8010_55_e2_f16_1d6,Anopheles_stephensi,1.29,"feed 16 - 24h 6 - 1st lysis, 1.29ng/ul"
GbS8815565,8010_55_e2,G9,33823,1,598,8010_55_e2_f16_1d7,8010_55_e2_f16_1d7,Anopheles_stephensi,0.75,"feed 16 - 24h 7 - 1st lysis, 0.75ng/ul"
GbS8815566,8010_55_e2,H9,33823,1,599,8010_55_e2_f16_1d8,8010_55_e2_f16_1d8,Anopheles_stephensi,0.99,"feed 16 - 24h 8 - 1st lysis, 0.99ng/ul"
GbS8815567,8010_55_e2,A10,33823,1,600,8010_55_e2_f16_1d9,8010_55_e2_f16_1d9,Anopheles_stephensi,1.03,"feed 16 - 24h 9 - 1st lysis, 1.03ng/ul"
GbS8815568,8010_55_e2,B10,33823,1,601,8010_55_e2_f16_1d10,8010_55_e2_f16_1d10,Anopheles_stephensi,1.4,"feed 16 - 24h 10 - 1st lysis, 1.40ng/ul"
GbS8815569,8010_55_e2,C10,33823,1,602,8010_55_e2_f16_1d11,8010_55_e2_f16_1d11,Anopheles_stephensi,1.29,"feed 16 - 24h 11 - 1st lysis, 1.29ng/ul"
GbS8815570,8010_55_e2,D10,33823,1,603,8010_55_e2_f16_1d12,8010_55_e2_f16_1d12,Anopheles_stephensi,1.65,"feed 16 - 24h 12 - 1st lysis, 1.65ng/ul"
GbS8815571,8010_55_e2,E10,33823,1,604,8010_55_e2_f16_1d13,8010_55_e2_f16_1d13,Anopheles_stephensi,1.52,"feed 16 - 24h 13 - 1st lysis, 1.52ng/ul"
GbS8815572,8010_55_e2,F10,33823,1,605,8010_55_e2_f16_1d14,8010_55_e2_f16_1d14,Anopheles_stephensi,1.51,"feed 16 - 24h 14 - 1st lysis, 1.51ng/ul"
GbS8815573,8010_55_e2,G10,33823,1,606,8010_55_e2_f16_1d15,8010_55_e2_f16_1d15,Anopheles_stephensi,1.81,"feed 16 - 24h 15 - 1st lysis, 1.81ng/ul"
GbS8815574,8010_55_e2,H10,33823,1,607,8010_55_e2_f16_1d16,8010_55_e2_f16_1d16,Anopheles_stephensi,1.49,"feed 16 - 24h 16 - 1st lysis, 1.49ng/ul"
GbS8815575,8010_55_e2,A11,33823,1,608,8010_55_e2_f16_9d1,8010_55_e2_f16_9d1,Anopheles_stephensi,0.52,"feed 16 - D9 1 - 1st lysis, 0.52ng/ul"
GbS8815576,8010_55_e2,B11,33823,1,609,8010_55_e2_f16_9d2,8010_55_e2_f16_9d2,Anopheles_stephensi,1.07,"feed 16 - D9 2 - 1st lysis, 1.07ng/ul"
GbS8815577,8010_55_e2,C11,33823,1,610,8010_55_e2_f16_9d3,8010_55_e2_f16_9d3,Anopheles_stephensi,0.83,"feed 16 - D9 3 - 1st lysis, 0.83ng/ul"
GbS8815578,8010_55_e2,D11,33823,1,611,8010_55_e2_f16_9d4,8010_55_e2_f16_9d4,Anopheles_stephensi,0.73,"feed 16 - D9 4 - 1st lysis, 0.73ng/ul"
GbS8815579,8010_55_e2,E11,33823,1,612,8010_55_e2_f16_9d5,8010_55_e2_f16_9d5,Anopheles_stephensi,0.99,"feed 16 - D9 5 - 1st lysis, 0.99ng/ul"
GbS8815580,8010_55_e2,F11,33823,1,613,8010_55_e2_f16_9d6,8010_55_e2_f16_9d6,Anopheles_stephensi,0.47,"feed 16 - D9 6 - 1st lysis, 0.47ng/ul"
GbS8815581,8010_55_e2,G11,33823,1,614,8010_55_e2_f16_9d7,8010_55_e2_f16_9d7,Anopheles_stephensi,0.65,"feed 16 - D9 7 - 1st lysis, 0.65ng/ul"
GbS8815582,8010_55_e2,H11,33823,1,615,8010_55_e2_f16_9d8,8010_55_e2_f16_9d8,Anopheles_stephensi,0.69,"feed 16 - D9 8 - 1st lysis, 0.69ng/ul"
GbS8815583,8010_55_e2,A12,33823,1,616,8010_55_e2_f16_9d9,8010_55_e2_f16_9d9,Anopheles_stephensi,0.95,"feed 16 - D9 9 - 1st lysis, 0.95ng/ul"
GbS8815584,8010_55_e2,B12,33823,1,617,8010_55_e2_f16_9d10,8010_55_e2_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 1st lysis, 0.76ng/ul"
GbS8815585,8010_55_e2,C12,33823,1,618,8010_55_e2_f16_9d11,8010_55_e2_f16_9d11,Anopheles_stephensi,0.56,"feed 16 - D9 11 - 1st lysis, 0.56ng/ul"
GbS8815586,8010_55_e2,D12,33823,1,619,8010_55_e2_f16_9d12,8010_55_e2_f16_9d12,Anopheles_stephensi,0.66,"feed 16 - D9 12 - 1st lysis, 0.66ng/ul"
GbS8815587,8010_55_e2,E12,33823,1,620,8010_55_e2_f16_9d13,8010_55_e2_f16_9d13,Anopheles_stephensi,0.94,"feed 16 - D9 13 - 1st lysis, 0.94ng/ul"
GbS8815588,8010_55_e2,F12,33823,1,621,8010_55_e2_f16_9d14,8010_55_e2_f16_9d14,Anopheles_stephensi,1.03,"feed 16 - D9 14 - 1st lysis, 1.03ng/ul"
GbS8815589,8010_55_e2,G12,33823,1,622,8010_55_e2_f16_9d15,8010_55_e2_f16_9d15,Anopheles_stephensi,1.01,"feed 16 - D9 15 - 1st lysis, 1.01ng/ul"
GbS8815590,8010_55_e2,H12,33823,1,623,8010_55_e2_f16_9d16,8010_55_e2_f16_9d16,Anopheles_stephensi,0.57,"feed 16 - D9 16 - 1st lysis, 0.57ng/ul"
GbS8815591,805_55_e2,A1,33823,1,624,805_55_e2_f15_un1,805_55_e2_f15_un1,Anopheles_stephensi,0.73,"stephensi (unfed 1) 2nd lysis, 0.73ng/ul"
GbS8815592,805_55_e2,B1,33823,1,625,805_55_e2_f15_un2,805_55_e2_f15_un2,Anopheles_stephensi,0.56,"stephensi (unfed 2) 2nd lysis, 0.56ng/ul"
GbS8815593,805_55_e2,C1,33823,1,626,805_55_e2_f15_un3,805_55_e2_f15_un3,Anopheles_stephensi,0.73,"stephensi (unfed 3) 2nd lysis, 0.73ng/ul"
GbS8815594,805_55_e2,D1,33823,1,627,805_55_e2_f15_un4,805_55_e2_f15_un4,Anopheles_stephensi,0.61,"stephensi (unfed 4) 2nd lysis, 0.61ng/ul"
GbS8815595,805_55_e2,E1,33823,1,628,805_55_e2_f15_un5,805_55_e2_f15_un5,Anopheles_stephensi,0.58,"stephensi (unfed 5) 2nd lysis, 0.58ng/ul"
GbS8815596,805_55_e2,F1,33823,1,629,805_55_e2_f15_un6,805_55_e2_f15_un6,Anopheles_stephensi,0.41,"stephensi (unfed 6) 2nd lysis, 0.41ng/ul"
GbS8815597,805_55_e2,G1,33823,1,630,805_55_e2_f15_un7,805_55_e2_f15_un7,Anopheles_stephensi,0.4,"stephensi (unfed 7) 2nd lysis, 0.40ng/ul"
GbS8815598,805_55_e2,H1,33823,1,631,805_55_e2_f15_un8,805_55_e2_f15_un8,Anopheles_stephensi,0.44,"stephensi (unfed 8) 2nd lysis, 0.44ng/ul"
GbS8815599,805_55_e2,A2,33823,1,632,805_55_e2_f15_1d1,805_55_e2_f15_1d1,Anopheles_stephensi,0.35,"feed 15 - 24h 1 - 2nd lysis, 0.35ng/ul"
GbS8815600,805_55_e2,B2,33823,1,633,805_55_e2_f15_1d2,805_55_e2_f15_1d2,Anopheles_stephensi,0.41,"feed 15 - 24h 2 - 2nd lysis, 0.41ng/ul"
GbS8815601,805_55_e2,C2,33823,1,634,805_55_e2_f15_1d3,805_55_e2_f15_1d3,Anopheles_stephensi,0.23,"feed 15 - 24h 3 - 2nd lysis, 0.23ng/ul"
GbS8815602,805_55_e2,D2,33823,1,635,805_55_e2_f15_1d4,805_55_e2_f15_1d4,Anopheles_stephensi,0.38,"feed 15 - 24h 4 - 2nd lysis, 0.38ng/ul"
GbS8815603,805_55_e2,E2,33823,1,636,805_55_e2_f15_1d5,805_55_e2_f15_1d5,Anopheles_stephensi,0.4,"feed 15 - 24h 5 - 2nd lysis, 0.40ng/ul"
GbS8815604,805_55_e2,F2,33823,1,637,805_55_e2_f15_1d6,805_55_e2_f15_1d6,Anopheles_stephensi,0.18,"feed 15 - 24h 6 - 2nd lysis, 0.18ng/ul"
GbS8815605,805_55_e2,G2,33823,1,638,805_55_e2_f15_1d7,805_55_e2_f15_1d7,Anopheles_stephensi,0.41,"feed 15 - 24h 7 - 2nd lysis, 0.41ng/ul"
GbS8815606,805_55_e2,H2,33823,1,639,805_55_e2_f15_1d8,805_55_e2_f15_1d8,Anopheles_stephensi,0.47,"feed 15 - 24h 8 - 2nd lysis, 0.47ng/ul"
GbS8815607,805_55_e2,A3,33823,1,640,805_55_e2_f15_1d9,805_55_e2_f15_1d9,Anopheles_stephensi,0.19,"feed 15 - 24h 9 - 2nd lysis, 0.19ng/ul"
GbS8815608,805_55_e2,B3,33823,1,641,805_55_e2_f15_1d10,805_55_e2_f15_1d10,Anopheles_stephensi,0.27,"feed 15 - 24h 10 - 2nd lysis, 0.27ng/ul"
GbS8815609,805_55_e2,C3,33823,1,642,805_55_e2_f15_1d11,805_55_e2_f15_1d11,Anopheles_stephensi,0.39,"feed 15 - 24h 11 - 2nd lysis, 0.39ng/ul"
GbS8815610,805_55_e2,D3,33823,1,643,805_55_e2_f15_1d12,805_55_e2_f15_1d12,Anopheles_stephensi,0.46,"feed 15 - 24h 12 - 2nd lysis, 0.46ng/ul"
GbS8815611,805_55_e2,E3,33823,1,644,805_55_e2_f15_1d13,805_55_e2_f15_1d13,Anopheles_stephensi,0.43,"feed 15 - 24h 13 - 2nd lysis, 0.43ng/ul"
GbS8815612,805_55_e2,F3,33823,1,645,805_55_e2_f15_1d14,805_55_e2_f15_1d14,Anopheles_stephensi,0.2,"feed 15 - 24h 14 - 2nd lysis, 0.20ng/ul"
GbS8815613,805_55_e2,G3,33823,1,646,805_55_e2_f15_1d15,805_55_e2_f15_1d15,Anopheles_stephensi,0.39,"feed 15 - 24h 15 - 2nd lysis, 0.39ng/ul"
GbS8815614,805_55_e2,H3,33823,1,647,805_55_e2_f15_1d16,805_55_e2_f15_1d16,Anopheles_stephensi,0.27,"feed 15 - 24h 16 - 2nd lysis, 0.27ng/ul"
GbS8815615,805_55_e2,A4,33823,1,648,805_55_e2_f15_8d1,805_55_e2_f15_8d1,Anopheles_stephensi,0.59,"feed 15 - D8 1 - 2nd lysis, 0.59ng/ul"
GbS8815616,805_55_e2,B4,33823,1,649,805_55_e2_f15_8d2,805_55_e2_f15_8d2,Anopheles_stephensi,0.33,"feed 15 - D8 2 - 2nd lysis, 0.33ng/ul"
GbS8815617,805_55_e2,C4,33823,1,650,805_55_e2_f15_8d3,805_55_e2_f15_8d3,Anopheles_stephensi,0.48,"feed 15 - D8 3 - 2nd lysis, 0.48ng/ul"
GbS8815618,805_55_e2,D4,33823,1,651,805_55_e2_f15_8d4,805_55_e2_f15_8d4,Anopheles_stephensi,0.48,"feed 15 - D8 4 - 2nd lysis, 0.48ng/ul"
GbS8815619,805_55_e2,E4,33823,1,652,805_55_e2_f15_8d5,805_55_e2_f15_8d5,Anopheles_stephensi,0.29,"feed 15 - D8 5 - 2nd lysis, 0.29ng/ul"
GbS8815620,805_55_e2,F4,33823,1,653,805_55_e2_f15_8d6,805_55_e2_f15_8d6,Anopheles_stephensi,0.51,"feed 15 - D8 6 - 2nd lysis, 0.51ng/ul"
GbS8815621,805_55_e2,G4,33823,1,654,805_55_e2_f15_8d7,805_55_e2_f15_8d7,Anopheles_stephensi,0.52,"feed 15 - D8 7 - 2nd lysis, 0.52ng/ul"
GbS8815622,805_55_e2,H4,33823,1,655,805_55_e2_f15_8d8,805_55_e2_f15_8d8,Anopheles_stephensi,0.27,"feed 15 - D8 8 - 2nd lysis, 0.27ng/ul"
GbS8815623,805_55_e2,A5,33823,1,656,805_55_e2_f15_8d9,805_55_e2_f15_8d9,Anopheles_stephensi,0.42,"feed 15 - D8 9 - 2nd lysis, 0.42ng/ul"
GbS8815624,805_55_e2,B5,33823,1,657,805_55_e2_f15_8d10,805_55_e2_f15_8d10,Anopheles_stephensi,0.39,"feed 15 - D8 10 - 2nd lysis, 0.39ng/ul"
GbS8815625,805_55_e2,C5,33823,1,658,805_55_e2_f15_8d11,805_55_e2_f15_8d11,Anopheles_stephensi,0.57,"feed 15 - D8 11 - 2nd lysis, 0.57ng/ul"
GbS8815626,805_55_e2,D5,33823,1,659,805_55_e2_f15_8d12,805_55_e2_f15_8d12,Anopheles_stephensi,0.64,"feed 15 - D8 12 - 2nd lysis, 0.64ng/ul"
GbS8815627,805_55_e2,E5,33823,1,660,805_55_e2_f15_8d13,805_55_e2_f15_8d13,Anopheles_stephensi,0.39,"feed 15 - D8 13 - 2nd lysis, 0.39ng/ul"
GbS8815628,805_55_e2,F5,33823,1,661,805_55_e2_f15_8d14,805_55_e2_f15_8d14,Anopheles_stephensi,0.33,"feed 15 - D8 14 - 2nd lysis, 0.33ng/ul"
GbS8815629,805_55_e2,G5,33823,1,662,805_55_e2_f15_8d15,805_55_e2_f15_8d15,Anopheles_stephensi,0.37,"feed 15 - D8 15 - 2nd lysis, 0.37ng/ul"
GbS8815630,805_55_e2,H5,33823,1,663,805_55_e2_f15_8d16,805_55_e2_f15_8d16,Anopheles_stephensi,0.72,"feed 15 - D8 16 - 2nd lysis, 0.72ng/ul"
GbS8815631,805_55_e2,A6,33823,1,664,805_55_e2_f15_13d1,805_55_e2_f15_13d1,Anopheles_stephensi,0.43,"feed 15 - D13 1 - 2nd lysis, 0.43ng/ul"
GbS8815632,805_55_e2,B6,33823,1,665,805_55_e2_f15_13d2,805_55_e2_f15_13d2,Anopheles_stephensi,0.22,"feed 15 - D13 2 - 2nd lysis, 0.22ng/ul"
GbS8815633,805_55_e2,C6,33823,1,666,805_55_e2_f15_13d3,805_55_e2_f15_13d3,Anopheles_stephensi,0.23,"feed 15 - D13 3 - 2nd lysis, 0.23ng/ul"
GbS8815634,805_55_e2,D6,33823,1,667,805_55_e2_f15_13d4,805_55_e2_f15_13d4,Anopheles_stephensi,0.58,"feed 15 - D13 4 - 2nd lysis, 0.58ng/ul"
GbS8815635,805_55_e2,E6,33823,1,668,805_55_e2_f15_13d5,805_55_e2_f15_13d5,Anopheles_stephensi,0.27,"feed 15 - D13 5 - 2nd lysis, 0.27ng/ul"
GbS8815636,805_55_e2,F6,33823,1,669,805_55_e2_f15_13d6,805_55_e2_f15_13d6,Anopheles_stephensi,0.14,"feed 15 - D13 6 - 2nd lysis, 0.14ng/ul"
GbS8815637,805_55_e2,G6,33823,1,670,805_55_e2_f15_13d7,805_55_e2_f15_13d7,Anopheles_stephensi,0.18,"feed 15 - D13 7 - 2nd lysis, 0.18ng/ul"
GbS8815638,805_55_e2,H6,33823,1,671,805_55_e2_f15_13d8,805_55_e2_f15_13d8,Anopheles_stephensi,0.22,"feed 15 - D13 8 - 2nd lysis, 0.22ng/ul"
GbS8815639,805_55_e2,A7,33823,1,672,805_55_e2_f15_14d1,805_55_e2_f15_14d1,Anopheles_stephensi,0.55,"feed 15 - D14 1 - 2nd lysis, 0.55ng/ul"
GbS8815640,805_55_e2,B7,33823,1,673,805_55_e2_f15_14d2,805_55_e2_f15_14d2,Anopheles_stephensi,0.42,"feed 15 - D14 2 - 2nd lysis, 0.42ng/ul"
GbS8815641,805_55_e2,C7,33823,1,674,805_55_e2_f15_14d3,805_55_e2_f15_14d3,Anopheles_stephensi,0.41,"feed 15 - D14 3 - 2nd lysis, 0.41ng/ul"
GbS8815642,805_55_e2,D7,33823,1,675,805_55_e2_f15_14d4,805_55_e2_f15_14d4,Anopheles_stephensi,0.57,"feed 15 - D14 4 - 2nd lysis, 0.57ng/ul"
GbS8815643,805_55_e2,E7,33823,1,676,805_55_e2_f15_14d5,805_55_e2_f15_14d5,Anopheles_stephensi,0.37,"feed 15 - D14 5 - 2nd lysis, 0.37ng/ul"
GbS8815644,805_55_e2,F7,33823,1,677,805_55_e2_f15_14d6,805_55_e2_f15_14d6,Anopheles_stephensi,0.46,"feed 15 - D14 6 - 2nd lysis, 0.46ng/ul"
GbS8815645,805_55_e2,G7,33823,1,678,805_55_e2_f15_14d7,805_55_e2_f15_14d7,Anopheles_stephensi,0.81,"feed 15 - D14 7 - 2nd lysis, 0.81ng/ul"
GbS8815646,805_55_e2,H7,33823,1,679,805_55_e2_f15_14d8,805_55_e2_f15_14d8,Anopheles_stephensi,0.61,"feed 15 - D14 8 - 2nd lysis, 0.61ng/ul"
GbS8815647,805_55_e2,A8,33823,1,680,805_55_e2_blank,805_55_e2_blank,blank_sample,0,blank
GbS8815648,805_55_e2,A9,33823,1,681,805_55_e2_f16_1d1,805_55_e2_f16_1d1,Anopheles_stephensi,0.76,"feed 16 - 24h 1 - 2nd lysis, 0.76ng/ul"
GbS8815649,805_55_e2,B9,33823,1,682,805_55_e2_f16_1d2,805_55_e2_f16_1d2,Anopheles_stephensi,0.61,"feed 16 - 24h 2 - 2nd lysis, 0.61ng/ul"
GbS8815650,805_55_e2,C9,33823,1,683,805_55_e2_f16_1d3,805_55_e2_f16_1d3,Anopheles_stephensi,0.73,"feed 16 - 24h 3 - 2nd lysis, 0.73ng/ul"
GbS8815651,805_55_e2,D9,33823,1,684,805_55_e2_f16_1d4,805_55_e2_f16_1d4,Anopheles_stephensi,0.56,"feed 16 - 24h 4 - 2nd lysis, 0.56ng/ul"
GbS8815652,805_55_e2,E9,33823,1,685,805_55_e2_f16_1d5,805_55_e2_f16_1d5,Anopheles_stephensi,0.61,"feed 16 - 24h 5 - 2nd lysis, 0.61ng/ul"
GbS8815653,805_55_e2,F9,33823,1,686,805_55_e2_f16_1d6,805_55_e2_f16_1d6,Anopheles_stephensi,0.64,"feed 16 - 24h 6 - 2nd lysis, 0.64ng/ul"
GbS8815654,805_55_e2,G9,33823,1,687,805_55_e2_f16_1d7,805_55_e2_f16_1d7,Anopheles_stephensi,0.76,"feed 16 - 24h 7 - 2nd lysis, 0.76ng/ul"
GbS8815655,805_55_e2,H9,33823,1,688,805_55_e2_f16_1d8,805_55_e2_f16_1d8,Anopheles_stephensi,0.45,"feed 16 - 24h 8 - 2nd lysis, 0.45ng/ul"
GbS8815656,805_55_e2,A10,33823,1,689,805_55_e2_f16_1d9,805_55_e2_f16_1d9,Anopheles_stephensi,0.45,"feed 16 - 24h 9 - 2nd lysis, 0.45ng/ul"
GbS8815657,805_55_e2,B10,33823,1,690,805_55_e2_f16_1d10,805_55_e2_f16_1d10,Anopheles_stephensi,0.46,"feed 16 - 24h 10 - 2nd lysis, 0.46ng/ul"
GbS8815658,805_55_e2,C10,33823,1,691,805_55_e2_f16_1d11,805_55_e2_f16_1d11,Anopheles_stephensi,0.32,"feed 16 - 24h 11 - 2nd lysis, 0.32ng/ul"
GbS8815659,805_55_e2,D10,33823,1,692,805_55_e2_f16_1d12,805_55_e2_f16_1d12,Anopheles_stephensi,0.32,"feed 16 - 24h 12 - 2nd lysis, 0.32ng/ul"
GbS8815660,805_55_e2,E10,33823,1,693,805_55_e2_f16_1d13,805_55_e2_f16_1d13,Anopheles_stephensi,0.44,"feed 16 - 24h 13 - 2nd lysis, 0.44ng/ul"
GbS8815661,805_55_e2,F10,33823,1,694,805_55_e2_f16_1d14,805_55_e2_f16_1d14,Anopheles_stephensi,0.37,"feed 16 - 24h 14 - 2nd lysis, 0.37ng/ul"
GbS8815662,805_55_e2,G10,33823,1,695,805_55_e2_f16_1d15,805_55_e2_f16_1d15,Anopheles_stephensi,0.42,"feed 16 - 24h 15 - 2nd lysis, 0.42ng/ul"
GbS8815663,805_55_e2,H10,33823,1,696,805_55_e2_f16_1d16,805_55_e2_f16_1d16,Anopheles_stephensi,0.37,"feed 16 - 24h 16 - 2nd lysis, 0.37ng/ul"
GbS8815664,805_55_e2,A11,33823,1,697,805_55_e2_f16_9d1,805_55_e2_f16_9d1,Anopheles_stephensi,0.73,"feed 16 - D9 1 - 2nd lysis, 0.73ng/ul"
